,page,text,x1,y1,x2,y2,x3,y3,x4,y4,line_no,isHeader,isFooter
33,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
34,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
67,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
68,2,3,7.2034,0.52,7.266,0.52,7.266,0.6345,7.2034,0.6345,1.0,True,False
69,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
70,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
101,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
102,3,4,7.1992,0.52,7.274,0.52,7.274,0.6326,7.1992,0.6326,1.0,True,False
103,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
104,3,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
130,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
131,4,5,7.2045,0.5223,7.2689,0.5223,7.2689,0.6345,7.2045,0.6345,1.0,True,False
132,4,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
133,4,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
175,5,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
176,5,6,7.2037,0.52,7.2734,0.52,7.2734,0.6345,7.2037,0.6345,1.0,True,False
177,5,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
178,5,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
219,6,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
220,6,7,7.2027,0.5223,7.2725,0.5223,7.2725,0.6348,7.2027,0.6348,1.0,True,False
221,6,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
222,6,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
267,7,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
268,7,8,7.2067,0.52,7.2702,0.52,7.2702,0.6345,7.2067,0.6345,1.0,True,False
269,7,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
270,7,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
315,8,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
316,8,9,7.2032,0.52,7.2727,0.52,7.2727,0.6348,7.2032,0.6348,1.0,True,False
317,8,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
318,8,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
361,9,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
362,9,10,7.1327,0.52,7.2739,0.52,7.2739,0.6345,7.1327,0.6345,1.0,True,False
363,9,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
364,9,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
409,10,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
410,10,11,7.1327,0.52,7.2595,0.52,7.2595,0.6326,7.1327,0.6326,1.0,True,False
411,10,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
412,10,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
460,11,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
461,11,12,7.1327,0.52,7.2729,0.52,7.2729,0.6326,7.1327,0.6326,1.0,True,False
462,11,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
463,11,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
509,12,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
510,12,13,7.1327,0.52,7.266,0.52,7.266,0.6345,7.1327,0.6345,1.0,True,False
511,12,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
512,12,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
551,13,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
552,13,14,7.1327,0.52,7.274,0.52,7.274,0.6326,7.1327,0.6326,1.0,True,False
553,13,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
554,13,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
602,14,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
603,14,15,7.1327,0.52,7.2689,0.52,7.2689,0.6345,7.1327,0.6345,1.0,True,False
604,14,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
605,14,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
647,15,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
648,15,16,7.1327,0.52,7.2734,0.52,7.2734,0.6345,7.1327,0.6345,1.0,True,False
649,15,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
650,15,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
694,16,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
695,16,17,7.1327,0.52,7.2725,0.52,7.2725,0.6348,7.1327,0.6348,1.0,True,False
696,16,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
697,16,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
740,17,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
741,17,18,7.1327,0.52,7.2702,0.52,7.2702,0.6345,7.1327,0.6345,1.0,True,False
742,17,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
743,17,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
787,18,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
788,18,19,7.1327,0.52,7.2727,0.52,7.2727,0.6348,7.1327,0.6348,1.0,True,False
789,18,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
790,18,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
837,19,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
838,19,20,7.1167,0.52,7.2739,0.52,7.2739,0.6345,7.1167,0.6345,1.0,True,False
839,19,istLI AustLII AustLI,6.5271,0.38,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
840,19,AustLII AustLI,4.427,1.0634,5.6737,0.7467,5.7304,0.9701,4.4736,1.2635,3.0,True,False
887,20,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
888,20,21,7.1167,0.52,7.2595,0.52,7.2595,0.6326,7.1167,0.6326,1.0,True,False
889,20,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
890,20,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
933,21,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
934,21,22,7.1167,0.52,7.2729,0.52,7.2729,0.6326,7.1167,0.6326,1.0,True,False
935,21,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
936,21,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
982,22,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
983,22,23,7.1167,0.52,7.266,0.52,7.266,0.6345,7.1167,0.6345,1.0,True,False
984,22,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
985,22,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1035,23,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1036,23,24,7.1167,0.52,7.274,0.52,7.274,0.6326,7.1167,0.6326,1.0,True,False
1037,23,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1038,23,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1082,24,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1083,24,25,7.1167,0.52,7.2689,0.52,7.2689,0.6345,7.1167,0.6345,1.0,True,False
1084,24,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1085,24,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1133,25,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1134,25,26,7.1167,0.52,7.2734,0.52,7.2734,0.6345,7.1167,0.6345,1.0,True,False
1135,25,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1136,25,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1181,26,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1182,26,27,7.1167,0.52,7.2725,0.52,7.2725,0.6348,7.1167,0.6348,1.0,True,False
1183,26,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1184,26,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1219,27,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1220,27,28,7.1167,0.52,7.2702,0.52,7.2702,0.6345,7.1167,0.6345,1.0,True,False
1221,27,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1222,27,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1257,28,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1258,28,29,7.1167,0.52,7.2727,0.52,7.2727,0.6348,7.1167,0.6348,1.0,True,False
1259,28,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1260,28,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1291,29,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1292,29,30,7.12,0.52,7.2739,0.52,7.2739,0.6345,7.12,0.6345,1.0,True,False
1293,29,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1294,29,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1328,30,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1329,30,31,7.12,0.52,7.2595,0.52,7.2595,0.6345,7.12,0.6345,1.0,True,False
1330,30,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1331,30,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1364,31,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1365,31,32,7.12,0.52,7.2729,0.52,7.2729,0.6345,7.12,0.6345,1.0,True,False
1366,31,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1367,31,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1408,32,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1409,32,33,7.12,0.52,7.266,0.52,7.266,0.6345,7.12,0.6345,1.0,True,False
1410,32,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1411,32,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1456,33,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1457,33,34,7.12,0.52,7.274,0.52,7.274,0.6345,7.12,0.6345,1.0,True,False
1458,33,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1459,33,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1504,34,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1505,34,35,7.12,0.52,7.2689,0.52,7.2689,0.6345,7.12,0.6345,1.0,True,False
1506,34,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1507,34,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
1553,35,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1554,35,36,7.12,0.52,7.2734,0.52,7.2734,0.6345,7.12,0.6345,1.0,True,False
1555,35,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
1556,35,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
0,0,Signed by AustLII,0.2767,0.33,1.2534,0.3167,1.2568,0.4767,0.2767,0.49,0.0,True,False
1,0,istLI AustLII AustLI,6.5271,0.3734,8.1872,1.0701,8.0705,1.3667,6.4271,0.62,1.0,True,False
20,1,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
21,1,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
39,2,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
75,3,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
119,4,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
162,5,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
200,6,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
247,7,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
291,8,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
316,9,Signed by AustLII,0.2767,0.33,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
0,0,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
2,0,kustLII AustLI!,4.457,1.04,5.6737,0.74,5.7304,0.97,4.507,1.2467,2.0,True,False
31,1,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
32,1,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
33,1,AustLII AustLI,4.4236,1.0534,5.6704,0.7434,5.7271,0.97,4.4703,1.2534,2.0,True,False
34,1,DISCRIMINATION TRIBUNAL ) NO: DT 06/393,1.2546,1.5975,6.6279,1.5975,6.6279,1.7487,1.2546,1.7487,3.0,True,False
35,1,DT 06/394,5.8855,1.7957,6.5953,1.7957,6.5953,1.9136,5.8855,1.9136,4.0,True,False
54,2,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
55,2,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
57,2,DISCRIMINATION TRIBUNAL ) NO: DT 06/393,1.2546,1.0972,6.6279,1.0972,6.6279,1.2484,1.2546,1.2484,3.0,True,False
58,2,DT 06/394,5.8855,1.2954,6.5953,1.2954,6.5953,1.4133,5.8855,1.4133,4.0,True,False
91,3,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
92,3,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
143,4,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
144,4,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
191,5,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
192,5,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
243,6,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
244,6,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
294,7,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
295,7,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
342,8,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
343,8,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
391,9,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
392,9,istLI AustLII AustLI,6.5271,0.37,8.1839,1.0601,8.0672,1.3567,6.4238,0.63,1.0,True,False
444,10,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
445,10,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
493,11,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
494,11,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
542,12,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
543,12,istLI AustLII AustLI,6.5271,0.3734,8.1839,1.0634,8.0705,1.3534,6.4238,0.63,1.0,True,False
556,13,Signed by AustLII,0.2767,0.3267,1.2568,0.3167,1.2568,0.48,0.2767,0.49,0.0,True,False
0,0,Signed by AustLII,0.2767,0.33,1.2468,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1,0,istLI AustLII AustLII,6.5271,0.3767,8.1905,1.0701,8.0705,1.3735,6.4271,0.6267,1.0,True,False
15,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
16,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
17,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
18,1,AUSTRALIAN CAPITAL TERRITORY ),1.0027,1.0278,4.0539,1.0278,4.0539,1.179,1.0027,1.179,3.0,True,False
19,1,DISCRIMINATION TRIBUNAL ) NO: DT07/12,1.0042,1.2153,5.5824,1.2153,5.5824,1.3665,1.0042,1.3665,4.0,True,False
37,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
38,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
39,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
40,2,AUSTRALIAN CAPITAL TERRITORY ),1.0027,1.0278,4.0539,1.0278,4.0539,1.179,1.0027,1.179,3.0,True,False
41,2,DISCRIMINATION TRIBUNAL ) NO: DT07/12,1.0042,1.2153,5.5824,1.2153,5.5824,1.3665,1.0042,1.3665,4.0,True,False
78,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
79,3,2,4.1025,0.52,4.1754,0.52,4.1754,0.6326,4.1025,0.6326,1.0,True,False
80,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
81,3,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
127,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
128,4,3,4.1059,0.52,4.1685,0.52,4.1685,0.6345,4.1059,0.6345,1.0,True,False
129,4,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
130,4,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
176,5,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
177,5,4,4.1017,0.52,4.1765,0.52,4.1765,0.6326,4.1017,0.6326,1.0,True,False
178,5,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
179,5,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
209,6,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
210,6,5,4.107,0.5223,4.1714,0.5223,4.1714,0.6345,4.107,0.6345,1.0,True,False
211,6,istLI AustLII AustLI,6.5271,0.38,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
212,6,AustLII AustLII,4.4303,1.0601,5.677,0.7434,5.7337,0.9668,4.4803,1.2601,3.0,True,False
0,0,Signed by AustLII,0.2767,0.33,1.2468,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1,0,istLI AustLII AustLII,6.5271,0.3767,8.1905,1.0701,8.0705,1.3735,6.4271,0.6267,1.0,True,False
26,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
27,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
28,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
29,1,AUSTRALIAN CAPITAL TERRITORY ),1.0027,1.0278,4.0539,1.0278,4.0539,1.179,1.0027,1.179,3.0,True,False
30,1,DISCRIMINATION TRIBUNAL ) NO: DT05/527,1.0042,1.2153,5.6654,1.2153,5.6654,1.3665,1.0042,1.3665,4.0,True,False
50,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
51,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
52,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
53,2,AUSTRALIAN CAPITAL TERRITORY ),1.0027,1.0278,4.0539,1.0278,4.0539,1.179,1.0027,1.179,3.0,True,False
54,2,DISCRIMINATION TRIBUNAL ) NO: DT05/527,1.0042,1.2153,5.6654,1.2153,5.6654,1.3665,1.0042,1.3665,4.0,True,False
93,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
94,3,2,4.1025,0.52,4.1754,0.52,4.1754,0.6326,4.1025,0.6326,1.0,True,False
95,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
96,3,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
139,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
140,4,3,4.1059,0.52,4.1685,0.52,4.1685,0.6345,4.1059,0.6345,1.0,True,False
141,4,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
142,4,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
190,5,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
191,5,4,4.1017,0.52,4.1765,0.52,4.1765,0.6326,4.1017,0.6326,1.0,True,False
